path,bytes,lines,current_responsibility,file_kind,owning_manifest,package
tools/blobray/crates/register-model/src/pac_api_svd.rs,67433,1868,generic binary analysis engine and its contracts,rust,tools/blobray/crates/register-model/Cargo.toml,open-esp-radio-register-model
tools/blobray/crates/register-model/src/pac_bindings.rs,18660,544,generic binary analysis engine and its contracts,rust,tools/blobray/crates/register-model/Cargo.toml,open-esp-radio-register-model
tools/blobray/crates/register-model/src/register_evidence.rs,8495,258,generic binary analysis engine and its contracts,rust,tools/blobray/crates/register-model/Cargo.toml,open-esp-radio-register-model
tools/blobray/crates/register-model/src/register_lints.rs,3456,98,generic binary analysis engine and its contracts,rust,tools/blobray/crates/register-model/Cargo.toml,open-esp-radio-register-model
tools/blobray/crates/review-model/Cargo.toml,577,20,generic binary analysis engine and its contracts,cargo,tools/blobray/crates/review-model/Cargo.toml,open-radio-vendor-review
tools/blobray/crates/review-model/README.md,1896,35,generic binary analysis engine and its contracts,documentation,tools/blobray/crates/review-model/Cargo.toml,open-radio-vendor-review
tools/blobray/crates/review-model/src/lib.rs,40616,1195,generic binary analysis engine and its contracts,rust,tools/blobray/crates/review-model/Cargo.toml,open-radio-vendor-review
tools/blobray/crates/semantics/Cargo.toml,526,18,generic binary analysis engine and its contracts,cargo,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/README.md,239,5,generic binary analysis engine and its contracts,documentation,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/effect_contract.rs,278,14,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/effect_contract/compare.rs,10953,285,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/effect_contract/model.rs,21149,649,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/effect_contract/tests.rs,12440,415,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/equivalence.rs,2207,79,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/crates/semantics/src/lib.rs,3604,109,generic binary analysis engine and its contracts,rust,tools/blobray/crates/semantics/Cargo.toml,open-radio-vendor-semantics
tools/blobray/docs/analysis-and-semantic-ir.md,7518,150,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/architecture.md,18641,267,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/automation.md,3865,81,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/cache-policy.md,8278,149,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/code-workspace.md,2395,47,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/formats.md,16977,272,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/function-workspace.md,2827,53,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/project-workflow.md,43346,775,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/registers-and-pac.md,13810,264,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/research-next.md,15817,272,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/tui.md,8191,131,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/docs/verification.md,13295,245,generic binary analysis engine and its contracts,documentation,tools/blobray/Cargo.toml,blobray
tools/blobray/ecosystem-packs/embedded-riscv.toml,237,5,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/scripts/check-standalone,1480,58,generic binary analysis engine and its contracts,script,tools/blobray/Cargo.toml,blobray
tools/blobray/scripts/run-limited,5794,178,generic binary analysis engine and its contracts,script,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/effective_code.rs,4204,119,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/interface_tables.rs,10701,291,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linkage.rs,18945,542,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir.rs,54033,1402,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/calls.rs,32617,888,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/calls/abi.rs,5428,152,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/direct_trace.rs,33133,960,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/effects.rs,37590,1090,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/function_cache.rs,69831,1959,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/identity.rs,13895,401,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/model.rs,40138,1117,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/provenance.rs,13552,417,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/pseudo.rs,47448,1355,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/register_index.rs,10000,288,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/register_index/build.rs,21322,501,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/register_index/evidence.rs,9649,223,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/return_frontier.rs,39399,1077,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/scenario_suggestions.rs,12081,357,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/summary.rs,936,36,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/summary/effect.rs,17937,411,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/summary/event_dispatch.rs,3467,83,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/summary/projection.rs,20709,554,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests.rs,10308,303,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests/dispatch_and_calls.rs,59530,1743,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests/flow_and_mmio.rs,43048,1239,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests/guard_provenance.rs,12944,393,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests/project_summary.rs,29366,852,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/linked_ir/tests/recursion_and_delay.rs,3840,115,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/mmio_discovery.rs,29188,829,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/mod.rs,888,27,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/analysis/service.rs,4873,159,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/action.rs,5893,189,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/artifact_store.rs,1606,41,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/capability_context.rs,22329,628,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/comparison.rs,5034,123,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/configuration.rs,8851,273,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/configuration/tests.rs,5591,160,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/error.rs,375,13,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/event_replay.rs,24595,764,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/generated_file.rs,10724,331,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/mod.rs,7852,209,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/model.rs,16849,595,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/operations.rs,5336,148,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/pipeline.rs,10753,368,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_analysis.rs,36257,976,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_analysis/cache.rs,76631,2108,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_analysis/operations.rs,74817,2066,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_analysis/plan.rs,17064,489,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_files.rs,45148,1411,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_ir_build.rs,22653,628,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/project_publication.rs,11522,350,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store.rs,280294,7174,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store/access_lock.rs,1020,33,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store/benchmark.rs,5350,162,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store/lock_tests.rs,4314,120,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store/retention.rs,9513,229,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/query_store/retention/tests.rs,15220,460,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/research.rs,294327,7852,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/resolve.rs,16584,435,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/revision.rs,177064,4798,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/snapshot.rs,25476,687,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
